text,label_name,label,id,labels,single_label
human adaptability fine social distancing come virtual happy hour blood splurtin,['news_&_social_concern'],[0 0 0 0 1 0],1239219775114481666,['news_&_social_concern'],news_&_social_concern
tell government right thing requisition private hospital bed boost nhs capacity deal covid uk jupp sign petition,['news_&_social_concern'],[0 0 0 0 1 0],1239219779581419521,['news_&_social_concern'],news_&_social_concern
social distancing help stop virus spread super fast cancel event self quarantine save live cha,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1239249137998192641,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
rochester city school district establish hotline family resource,['news_&_social_concern'],[0 0 0 0 1 0],1239249187163779078,['news_&_social_concern'],news_&_social_concern
break news ramaphosa vote announce national state disaster travel ban high risk country land port shut gathering people prohibit school close wednesday easter,['news_&_social_concern'],[0 0 0 0 1 0],1239249317355012096,['news_&_social_concern'],news_&_social_concern
hi south apply refund light president travel ban announcement evening coronavirus sa,['news_&_social_concern'],[0 0 0 0 1 0],1239249411487592448,['news_&_social_concern'],news_&_social_concern
sa port ground shut effect th march swatini share port sa inform affect sa school close rm march easter swatini parent child sa note,['news_&_social_concern'],[0 0 0 0 1 0],1239249458627559426,['news_&_social_concern'],news_&_social_concern
stay home social distancing flatten curve er need emergency care want covid test washington op ed action avoid overwhelm hospital save life,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1239249624407433217,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
south african president cyril ramaphosa declare national state disaster corona travel ban italy iran germany spain south korea china uk revoke visa issue th march min info south,['news_&_social_concern'],[0 0 0 0 1 0],1239249877915373570,['news_&_social_concern'],news_&_social_concern
booze delivery plus artisanal bespoke hand craft hand sanitizer dc distillery make hand clean away bottle booze,['news_&_social_concern'],[0 0 0 0 1 0],1239279307786199041,['news_&_social_concern'],news_&_social_concern
malia jones james conway respect social distancing kid home school asap,['news_&_social_concern'],[0 0 0 0 1 0],1239279396877479937,['news_&_social_concern'],news_&_social_concern
right people hold lack decent stable affordable home join demand government commit build social housing,['news_&_social_concern'],[0 0 0 0 1 0],1239279401545629696,['news_&_social_concern'],news_&_social_concern
latest government response coronavirus team wall street reporter,['news_&_social_concern'],[0 0 0 0 1 0],1239279464342786048,['news_&_social_concern'],news_&_social_concern
hi advise travel travel ban india visa ban stopping travel issue advice,['news_&_social_concern'],[0 0 0 0 1 0],1239279562879623169,['news_&_social_concern'],news_&_social_concern
np heartfelt sandy mc lelland acclaimed album cross line enjoy playitforward cool lovin horde,['celebrity_&_pop_culture' 'music' 'news_&_social_concern'],[1 0 0 1 1 0],1239279692106129408,['celebrity_&_pop_culture' 'music' 'news_&_social_concern'],music
right sta shower social distancing thank lot subtweet coronavirus,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1239279798104416256,['diaries_&_daily_life' 'news_&_social_concern'],diaries_&_daily_life
aren law disaster profiteer bottle hand sanitizer sell,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1239279802533793792,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
ohio shut bar restaurant assume fast food drive order ongoing effective pm tonight ll credit praise mike de necessary ohioan safe,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1239279955978133518,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
month virus ask prioritize group test day shame president kamala lie end people die open stock market news describe current situation great reckless,['news_&_social_concern'],[0 0 0 0 1 0],1239309752674508800,['news_&_social_concern'],news_&_social_concern
travel ban extend uk ireland americans return home chad wolf call line airport unacceptable official work address,['news_&_social_concern'],[0 0 0 0 1 0],1239309909231112201,['news_&_social_concern'],news_&_social_concern
university pretoria shut university pretoria prevent spread sign petition,['news_&_social_concern'],[0 0 0 0 1 0],1239310085379276802,['news_&_social_concern'],news_&_social_concern
shout teacher push make sure student careful school shut coronavirus ny nyc school close york post,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1239310172402724865,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
work piece abt hospital staff safety hear missouri tell accountant include compromise immune system miss day fire interested hear hospital leadership system protect staff health,['news_&_social_concern'],[0 0 0 0 1 0],1239310207504826375,['news_&_social_concern'],news_&_social_concern
scare grasag urge government shut school,['news_&_social_concern'],[0 0 0 0 1 0],1239310370218573830,['news_&_social_concern'],news_&_social_concern
notice class alberta cancel school wom student tomorrow information come parent thank patience understanding precaution necessary stay,['news_&_social_concern'],[0 0 0 0 1 0],1239339389060173824,['news_&_social_concern'],news_&_social_concern
coronavirus shut sport hollywood beer population crazy homer simpson style coor beverage,['film_tv_&_video' 'news_&_social_concern' 'sports'],[0 0 1 0 1 1],1239339618216161286,['film_tv_&_video' 'news_&_social_concern' 'sports'],news_&_social_concern
finally watch series finale affair think officially lean social distancing,['diaries_&_daily_life' 'film_tv_&_video'],[0 1 1 0 0 0],1239339788718813186,['diaries_&_daily_life' 'film_tv_&_video'],diaries_&_daily_life
strange government allocate trillion response coronavirus google keep send notification phone asking donation need quit try scam people virus coronapocolypse,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1239340214172160000,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
ty homemade hand sanitizer recipe ig story ask hand lotion sub aloe vera gel ingredient look great sure alcohol soap well tho coronavirus,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1239340225517752320,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
tell relative wa jay close restaurant bar state,['news_&_social_concern'],[0 0 0 0 1 0],1239399922996113409,['news_&_social_concern'],news_&_social_concern
athlete de campus close notice practice weight room addition track workout workout group safe healthy update occur hear district state rde,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1239400823106334723,['news_&_social_concern' 'sports'],sports
yes rumor true office shut time work time get to money try time,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1239582034617663488,['diaries_&_daily_life' 'news_&_social_concern'],diaries_&_daily_life
state louisiana shut casino virus outbreak,['news_&_social_concern'],[0 0 0 0 1 0],1239612010511380481,['news_&_social_concern'],news_&_social_concern
funny news complain government help get waiver tv licence fee essential reporter street ask pointless question,['news_&_social_concern'],[0 0 0 0 1 0],1239973992062050304,['news_&_social_concern'],news_&_social_concern
federal reserve purposely try crash stock market,['news_&_social_concern'],[0 0 0 0 1 0],1240064975256932352,['news_&_social_concern'],news_&_social_concern
new live unprecedented time little know number conceptual practical step government help effectively navigate stormy water lie ahead,['news_&_social_concern'],[0 0 0 0 1 0],1240185069467205633,['news_&_social_concern'],news_&_social_concern
crisis single handedly stimulate stock market secure future housing market gain huge voter block add student loan forgiveness stimulus package studentstimulus studentloans student loan debt,['news_&_social_concern'],[0 0 0 0 1 0],1240336920066088961,['news_&_social_concern'],news_&_social_concern
social distancing day update retire navy cargo short wear olive green cargo short note green one qualify nice cargo short navy one casual cargo short shave lucky girl world,['diaries_&_daily_life'],[0 1 0 0 0 0],1240638394616745984,['diaries_&_daily_life'],diaries_&_daily_life
lock inevitable like business usual vague government guidance work home little evidence social distancing think happen enforce allow nhs half chance tackle,['news_&_social_concern'],[0 0 0 0 1 0],1240819449076293632,['news_&_social_concern'],news_&_social_concern
dear south freedom pandemic crisis state home affair office shut home affair officer arrest foreigner expire permit office renew close,['news_&_social_concern'],[0 0 0 0 1 0],1240879125566574597,['news_&_social_concern'],news_&_social_concern
recently get street mumbai vegetable shopping check picture bigg boss rashami desai covid coronavirus corona stop karo na corona virus update,['diaries_&_daily_life'],[0 1 0 0 0 0],1241001123730706438,['diaries_&_daily_life'],diaries_&_daily_life
abandon animal minus help voice sign petition share amman government government protect stray dog amman jetzt unterschreiben org,['news_&_social_concern'],[0 0 0 0 1 0],1241333629789310982,['news_&_social_concern'],news_&_social_concern
facebook great idea don ice cream van stock essential round street play tune sell elderly essential worker need regulate basis great idea,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1241393183394848770,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
disappointed way handle fly heathrow staff sure meter apa line protect worker let passenger stand close check desk let,['diaries_&_daily_life'],[0 1 0 0 0 0],1241394024709263362,['diaries_&_daily_life'],diaries_&_daily_life
pop toy early stock board game month sign door say child adult touching stuff tape floor metre apart regular announcement distancing play,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1241514388059836417,['diaries_&_daily_life' 'news_&_social_concern'],diaries_&_daily_life
yeah yeah yeah state stay safe stuff state big brewery make hand sanitizer sell state government give money people state affect yeah think delaware rules head,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1241514850293026817,['diaries_&_daily_life' 'news_&_social_concern'],business_&_entrepreneurs
covid update assure communicate news change open soon work alongside provide official information come hand date facebook school app,['news_&_social_concern'],[0 0 0 0 1 0],1241542779135639552,['news_&_social_concern'],news_&_social_concern
quarantine pro tip season episode minute hour political drama consume week,['diaries_&_daily_life' 'film_tv_&_video'],[0 1 1 0 0 0],1241543543610433536,['diaries_&_daily_life' 'film_tv_&_video'],film_tv_&_video
friend stream chill animal crossing visit island stuff come check dude,['film_tv_&_video'],[0 0 1 0 0 0],1241544580862038022,['film_tv_&_video'],film_tv_&_video
pawcircle surround hudad love strength get break treatment scan wait test result good thought,['diaries_&_daily_life'],[0 1 0 0 0 0],1241544638965649410,['diaries_&_daily_life'],diaries_&_daily_life
thecollaroyboy comment post uk base team respond shortage ventilator win internet nice work,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1241571152176320512,['news_&_social_concern' 'sports'],news_&_social_concern
awesome stream tonight love animal crossing great time mini impromptu sonic hero stream huge thank raid love hang tomorrow kingdom heart,['diaries_&_daily_life'],[0 1 0 0 0 0],1241572014529425410,['diaries_&_daily_life'],diaries_&_daily_life
haven main mlb fantasy draft obviously spend today listen nfl fantasy podcast fantastic content week especially dynasty league great work,['diaries_&_daily_life' 'sports'],[0 1 0 0 0 1],1241572876366614529,['diaries_&_daily_life' 'sports'],sports
lay bed eat reduce fat play animal crossing luxury,['diaries_&_daily_life'],[0 1 0 0 0 0],1241573147528347648,['diaries_&_daily_life'],diaries_&_daily_life
finally get animal crossing animal cross new horizon nintendo switch gamer unite twitchkittens twitch twitch kitten twitch tv twitch tv online twitch online,['diaries_&_daily_life'],[0 1 0 0 0 0],1241573952645980160,['diaries_&_daily_life'],diaries_&_daily_life
go grocery shopping today get shop bare isle leave feed family week think ok walma staff work hard replenish store futile hard work,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1241574771348901890,['diaries_&_daily_life' 'news_&_social_concern'],diaries_&_daily_life
southern connecticut state university student pass fail semester sign petition,['news_&_social_concern'],[0 0 0 0 1 0],1241574778282160131,['news_&_social_concern'],news_&_social_concern
jstjr get stand time know good ceo company dance set virtual,['news_&_social_concern'],[0 0 0 0 1 0],1241602438789914624,['news_&_social_concern'],news_&_social_concern
love friend today animal crossing party tonight stream keep fear dread bay entire day believe feel restore thankful,['diaries_&_daily_life'],[0 1 0 0 0 0],1241602955813556225,['diaries_&_daily_life'],diaries_&_daily_life
animal crossing thank thankful love pop,['diaries_&_daily_life'],[0 1 0 0 0 0],1241604785226342401,['diaries_&_daily_life'],diaries_&_daily_life
british border open time border closure essential take control promoter opposite britain need churchill pity ditch,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1241632739536842752,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
respect sir indore private software company open provide work home facility employee return japan kindily plz check,['news_&_social_concern'],[0 0 0 0 1 0],1241633312143052801,['news_&_social_concern'],news_&_social_concern
read civil liberty peril peter hitchens shut britain right answer mail,['news_&_social_concern'],[0 0 0 0 1 0],1241633485598711808,['news_&_social_concern'],news_&_social_concern
shut city shut airport faa airpo covid coronavirus new york coronavirus pandemic,['news_&_social_concern'],[0 0 0 0 1 0],1241633999170109440,['news_&_social_concern'],news_&_social_concern
proud married wife police staff control room dispatcher sleep mother day hour night shift amazing mum work happy mother day mum work difficult time,['diaries_&_daily_life'],[0 1 0 0 0 0],1241634027515400193,['diaries_&_daily_life'],diaries_&_daily_life
happy mother day mum carer west sussex mum great staff volunteer team send virtual hug amazing,['diaries_&_daily_life'],[0 1 0 0 0 0],1241635037889671168,['diaries_&_daily_life'],diaries_&_daily_life
chat play animal crossing compare afterlife greek mythos style run wisp,['diaries_&_daily_life'],[0 1 0 0 0 0],1241635312679387137,['diaries_&_daily_life'],diaries_&_daily_life
request country man holiday servant work house residence bangalow stop sprede covid work house,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1241663650244378625,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
ve twitter work home binge show life well away,['diaries_&_daily_life' 'film_tv_&_video'],[0 1 1 0 0 0],1241663955652743168,['diaries_&_daily_life' 'film_tv_&_video'],diaries_&_daily_life
proud step take responsibility home abroad fight covid great effort continue provide funding health organization needs grow,['news_&_social_concern'],[0 0 0 0 1 0],1241664479122935808,['news_&_social_concern'],news_&_social_concern
non essential shop open absolute madness shut prime minister,['news_&_social_concern'],[0 0 0 0 1 0],1241665135707656193,['news_&_social_concern'],news_&_social_concern
happy mother day beautiful mum,['diaries_&_daily_life'],[0 1 0 0 0 0],1241665539375804416,['diaries_&_daily_life'],diaries_&_daily_life
happy mother day wifey bekcahill kid today special day siennaavaalofa cruztimcahull,['diaries_&_daily_life'],[0 1 0 0 0 0],1241665669437030400,['diaries_&_daily_life'],diaries_&_daily_life
finland allow flow tourist lapland main road north speed kph hotel restaurant open embassy institute health welfare idiotic close state facility close profit,['news_&_social_concern'],[0 0 0 0 1 0],1241665911720984580,['news_&_social_concern'],news_&_social_concern
feel positive music clap remove depression fear panic negative feeling country thank dr police army banker work crisis time gr idea ji bajeminute covid india janta curfew,['diaries_&_daily_life' 'music' 'news_&_social_concern'],[0 1 0 1 1 0],1241694262061723648,['diaries_&_daily_life' 'music' 'news_&_social_concern'],news_&_social_concern
peter hitchens shut britain right answer mail corona crisisuk,['news_&_social_concern'],[0 0 0 0 1 0],1241694980227416064,['news_&_social_concern'],news_&_social_concern
caller report car pull drive springhill liquor male get car start urinate walk car urinate,['news_&_social_concern'],[0 0 0 0 1 0],1241695124461170689,['news_&_social_concern'],news_&_social_concern
happy mother day wonderful gem woman love ya mommabear,['diaries_&_daily_life'],[0 1 0 0 0 0],1241695293793538051,['diaries_&_daily_life'],diaries_&_daily_life
happy mother day beautiful wife year old son think great baby bump soon love,['diaries_&_daily_life'],[0 1 0 0 0 0],1241695618659205123,['diaries_&_daily_life'],diaries_&_daily_life
happy mother day mother son wife lago nigeria,['diaries_&_daily_life'],[0 1 0 0 0 0],1241695706571735040,['diaries_&_daily_life'],diaries_&_daily_life
ralph break internet final throw wish internet break available nowtv review ralph break internet,['film_tv_&_video'],[0 0 1 0 0 0],1241695820430413826,['film_tv_&_video'],film_tv_&_video
bajeminute janta curfew force pm indians result amazing positive spirit maintain social distancing let coronavirus pandemic india,['news_&_social_concern'],[0 0 0 0 1 0],1241696090077810688,['news_&_social_concern'],news_&_social_concern
self quarantine update day catch dance lip sync time year relationship die embarrassment continue play animal crossing,['diaries_&_daily_life'],[0 1 0 0 0 0],1241724212294946818,['diaries_&_daily_life'],diaries_&_daily_life
get depression mortgage play animal crossing like ask ask,['diaries_&_daily_life'],[0 1 0 0 0 0],1241724853478178816,['diaries_&_daily_life'],diaries_&_daily_life
wanna hear screen time week,['diaries_&_daily_life'],[0 1 0 0 0 0],1241725183158882304,['diaries_&_daily_life'],diaries_&_daily_life
happy mother day good friend wee esme lose ya red heart,['diaries_&_daily_life'],[0 1 0 0 0 0],1241725243707850758,['diaries_&_daily_life'],diaries_&_daily_life
impatiently wait animal cross special edition console restock,['diaries_&_daily_life'],[0 1 0 0 0 0],1241726028189323264,['diaries_&_daily_life'],diaries_&_daily_life
wait bash trudeau today note shut economy go hu distance precaution stay home kudo frontline worker help stay afloat faith covid,['celebrity_&_pop_culture' 'news_&_social_concern'],[1 0 0 0 1 0],1241754822958813185,['celebrity_&_pop_culture' 'news_&_social_concern'],news_&_social_concern
thousand labour work kandla po living crowded slum crew vessel corona infect country infect create huge spread corona kutch request immediate action avoid situation,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1241754829086572544,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
new episode like go movie theater open week available,['film_tv_&_video'],[0 0 1 0 0 0],1241754890319388675,['film_tv_&_video'],film_tv_&_video
positive thought motivation corona crisis work home creative,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1241755037434511360,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
library staff rcvd forward email provost cya message appreciate enthuse team colleague like carry georgetown time open tomorrow leadership,['news_&_social_concern'],[0 0 0 0 1 0],1241756410293215236,['news_&_social_concern'],news_&_social_concern
reposte happy mother day grandma mother daughter sister aunty red heart mother mothersday mothersday,['diaries_&_daily_life'],[0 1 0 0 0 0],1241756443688292355,['diaries_&_daily_life'],diaries_&_daily_life
phil lynott old town hq music video happy mother day pat,['diaries_&_daily_life' 'film_tv_&_video'],[0 1 1 0 0 0],1241785364513198080,['diaries_&_daily_life' 'film_tv_&_video'],family
corona update india social distancing isolation safaai mantra wipe threat careful till day noida authority india fight,['news_&_social_concern'],[0 0 0 0 1 0],1241785966186004481,['news_&_social_concern'],news_&_social_concern
soon drive testing marlin park learn monday appointment hotline number opening date,['news_&_social_concern'],[0 0 0 0 1 0],1241814184750350338,['news_&_social_concern'],news_&_social_concern
nip local supermarket leave business card reach vulnerable elderly need bit suppo chat week kind,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1241814842970976256,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
voice reason peter hitchens shut britain right answer mail,['news_&_social_concern'],[0 0 0 0 1 0],1241815958072803329,['news_&_social_concern'],news_&_social_concern
pa job corps pittsburgh open school federal pennsylvania rule apply hope sick big lawsuit department tom,['news_&_social_concern'],[0 0 0 0 1 0],1241816710132498433,['news_&_social_concern'],news_&_social_concern
need resource available direct testing waste time effo stage covid,['news_&_social_concern'],[0 0 0 0 1 0],1241845727556521987,['news_&_social_concern'],news_&_social_concern
ill thing js self include throw mixtape perform live internet literally give experience normally charge think book hour free tuh,['music'],[0 0 0 1 0 0],1241846735980376065,['music'],music
hi help flatten curve consider make aisle way help people social distancing,['news_&_social_concern'],[0 0 0 0 1 0],1241846791626059776,['news_&_social_concern'],news_&_social_concern
come soon ep seson finale special guest topic corona conspiracy health craziness sprinkle food provide hodans la cuisine subscribe tune,['news_&_social_concern'],[0 0 0 0 1 0],1241846845590159362,['news_&_social_concern'],news_&_social_concern
yo jungkook post selca break internet baby know,['celebrity_&_pop_culture' 'music'],[1 0 0 1 0 0],1241876835467747328,['celebrity_&_pop_culture' 'music'],celebrity_&_pop_culture
kaman rider addition kaman rider accessible people need watch time stick inside animal crossing kaman rider,['film_tv_&_video'],[0 0 1 0 0 0],1241876917923520513,['film_tv_&_video'],film_tv_&_video
donate resistbot letter official dm resist text resist start,['news_&_social_concern'],[0 0 0 0 1 0],1241877259650129920,['news_&_social_concern'],news_&_social_concern
morning family enjoy look tweet day home good work tweet,['diaries_&_daily_life'],[0 1 0 0 0 0],1242360005552111616,['diaries_&_daily_life'],diaries_&_daily_life
morning week ago arrange reduce tv package unlimited datum high speed broadband reduce tv change internet reduce bill look,['film_tv_&_video'],[0 0 1 0 0 0],1242842147042127873,['film_tv_&_video'],film_tv_&_video
kenny rodgers great forget suppose open day one kenny,['celebrity_&_pop_culture'],[1 0 0 0 0 0],1243384590699384839,['celebrity_&_pop_culture'],celebrity_&_pop_culture
rocketman finally sky hour comment bang highly recommend,['film_tv_&_video'],[0 0 1 0 0 0],1243597255216685062,['film_tv_&_video'],film_tv_&_video
dear far decision fully lockdown kwara ilorin especially week lockdown offer free food cook raw drink etc designate location week,['news_&_social_concern'],[0 0 0 0 1 0],1243597707459117057,['news_&_social_concern'],news_&_social_concern
hope bts ft come request request live bts kinetic film music video,['film_tv_&_video' 'music'],[0 0 1 1 0 0],1244080392342130689,['film_tv_&_video' 'music'],music
tiger king ozark justify year worth gravy,['film_tv_&_video'],[0 0 1 0 0 0],1244080447409225729,['film_tv_&_video'],film_tv_&_video
idk sit think momma swift stay healthy safe time prayer momma swift,['celebrity_&_pop_culture'],[1 0 0 0 0 0],1244080923873816577,['celebrity_&_pop_culture'],celebrity_&_pop_culture
al include package day go love suffer horrible disease help potus iwantolive stephen white president kamala,['news_&_social_concern'],[0 0 0 0 1 0],1244080939329880065,['news_&_social_concern'],news_&_social_concern
jar leto live tweet tiger king,['celebrity_&_pop_culture' 'film_tv_&_video'],[1 0 1 0 0 0],1244081150257180672,['celebrity_&_pop_culture' 'film_tv_&_video'],celebrity_&_pop_culture
tv review daily story brooklynninenine,['celebrity_&_pop_culture' 'film_tv_&_video'],[1 0 1 0 0 0],1244081317601579009,['celebrity_&_pop_culture' 'film_tv_&_video'],film_tv_&_video
dr edsel tell shouldn testing well sg let drop vietnam hard defend good doc,['news_&_social_concern'],[0 0 0 0 1 0],1244109835555110912,['news_&_social_concern'],news_&_social_concern
tiger king like pizza ranch tv,['film_tv_&_video'],[0 0 1 0 0 0],1244110349957283840,['film_tv_&_video'],film_tv_&_video
dear sai pallavi stay safe,['celebrity_&_pop_culture'],[1 0 0 0 0 0],1244111835491532801,['celebrity_&_pop_culture'],celebrity_&_pop_culture
ok look finish tiger king thing need week danny mc bride submit weekly video suck role joe exotic end le biopic expect tiger king,['film_tv_&_video'],[0 0 1 0 0 0],1244139919393488898,['film_tv_&_video'],film_tv_&_video
minister zweli speak comrade eastern cape enforce lockdown rule people live crisis,['news_&_social_concern'],[0 0 0 0 1 0],1244140337377009664,['news_&_social_concern'],news_&_social_concern
call tiger king watch docuserie reality character hold stage solo take lot creativity,['film_tv_&_video'],[0 0 1 0 0 0],1244140781847236609,['film_tv_&_video'],film_tv_&_video
help relative strand goa return home tamilnadu struggle lead normal life request authority permission travel tamilnadu needful thank,['news_&_social_concern'],[0 0 0 0 1 0],1244141644321927168,['news_&_social_concern'],news_&_social_concern
everybody bit play live hr set right like proper music check absolute legend try brighten lockdown covid stay home djez,['celebrity_&_pop_culture' 'music'],[1 0 0 1 0 0],1244169557436137472,['celebrity_&_pop_culture' 'music'],music
tell able reschedule vienna need experience amazing album live red heart,['music'],[0 0 0 1 0 0],1244171261690994688,['music'],music
virus take free time technology chef js teacher rise lockdown celebrity,['news_&_social_concern'],[0 0 0 0 1 0],1244171914211401728,['news_&_social_concern'],news_&_social_concern
little worried great compromise album need worry fire passion,['music'],[0 0 0 1 0 0],1244171984063344640,['music'],music
dear cm regular milk supplier area nariana vihar lockdown security person return vehicle delhi border government say food supply function help regard,['news_&_social_concern'],[0 0 0 0 1 0],1244201217678401538,['news_&_social_concern'],news_&_social_concern
edward barber sing stay maywardmyx emoji charade,['music'],[0 0 0 1 0 0],1244201252256223232,['music'],music
home safe hungry help pdp,['news_&_social_concern'],[0 0 0 0 1 0],1244201560147705856,['news_&_social_concern'],news_&_social_concern
delhi fight corona lady live rajiv nagar helpless search grocery family hea patient aswell not eat serve govt camp request seriously help,['news_&_social_concern'],[0 0 0 0 1 0],1244201635972173825,['news_&_social_concern'],news_&_social_concern
help parent home strand ocean atlantic tell chimu adventure charter flight confirm ask money say happen,['news_&_social_concern'],[0 0 0 0 1 0],1244230666864046080,['news_&_social_concern'],news_&_social_concern
finally decent virus view tv bt show old moto gp race roll sta season,['sports'],[0 0 0 0 0 1],1244230681837920258,['sports'],sports
stay home defeat family bangalore develop cold fever scared arrange doctor visit home police official know need help let know sos corona,['news_&_social_concern'],[0 0 0 0 1 0],1244230875706875904,['news_&_social_concern'],news_&_social_concern
great advice make remote team work highly recommend podcast remotework,['diaries_&_daily_life'],[0 1 0 0 0 0],1244231377765236741,['diaries_&_daily_life'],diaries_&_daily_life
sir help don money survive life delhi rent salary money daylockdown stay home khan day lockdown india help fight corona india pmcare pm relief fund,['news_&_social_concern'],[0 0 0 0 1 0],1244231640726958082,['news_&_social_concern'],news_&_social_concern
finally lockdown good time donate huge number people live poverty line help people world well place covid cornofreeindia beat covid helptheneedy,['news_&_social_concern'],[0 0 0 0 1 0],1244261833977913344,['news_&_social_concern'],news_&_social_concern
question summarise rbi policy take rbi governor ecnomist history student responsible demonetization gst blunder amidst lockdown,['news_&_social_concern'],[0 0 0 0 1 0],1244261889212735494,['news_&_social_concern'],news_&_social_concern
cave pressure start tiger king literally feel brain cell die episode watch tiger king stay home stay safe crazy,['film_tv_&_video'],[0 0 1 0 0 0],1244262695563640833,['film_tv_&_video'],film_tv_&_video
broadcast home weekend blue sunday dj chey chain blue come christopher band alright queen mean long john hunter raise hand truth,['film_tv_&_video' 'music'],[0 0 1 1 0 0],1244291696919281665,['film_tv_&_video' 'music'],music
okay help convince spice world need netflix spice life,['film_tv_&_video' 'music'],[0 0 1 1 0 0],1244292026926911488,['film_tv_&_video' 'music'],film_tv_&_video
electronic stay jazzykat,['music'],[0 0 0 1 0 0],1244322282664837120,['music'],music
hold tribe completely responsible introduce tiger king tweet,['film_tv_&_video'],[0 0 1 0 0 0],1244322882605453312,['film_tv_&_video'],film_tv_&_video
show vodacom need intervention package try time iol mtn free daily datum lifeline customer connect lockdown,['news_&_social_concern'],[0 0 0 0 1 0],1244352578051280904,['news_&_social_concern'],news_&_social_concern
help atleast allow sho ll help get help aadmi party,['news_&_social_concern'],[0 0 0 0 1 0],1244352923837972480,['news_&_social_concern'],news_&_social_concern
congressional salary payment freeze immediately congressional staff rest getting screw lockdown economy,['news_&_social_concern'],[0 0 0 0 1 0],1244353116985794560,['news_&_social_concern'],news_&_social_concern
hiiiii download rock clock see vid tube go tune store long help,['celebrity_&_pop_culture' 'film_tv_&_video'],[1 0 1 0 0 0],1244353468229398533,['celebrity_&_pop_culture' 'film_tv_&_video'],celebrity_&_pop_culture
important way help blood donation american red cross face blood shortage blood drive cancellation coronavirus outbreak help job make appointment red cross,['news_&_social_concern'],[0 0 0 0 1 0],1244353581429469184,['news_&_social_concern'],news_&_social_concern
break election ridin biden,['news_&_social_concern'],[0 0 0 0 1 0],1244353633657008130,['news_&_social_concern'],news_&_social_concern
crew set socially distant join fun,['film_tv_&_video'],[0 0 1 0 0 0],1244382951435108352,['film_tv_&_video'],film_tv_&_video
turn tv trump daily presser time hear suggest journalist pursue story relate mask shortage go door hospital ask,['film_tv_&_video' 'news_&_social_concern'],[0 0 1 0 1 0],1244383227667677184,['film_tv_&_video' 'news_&_social_concern'],news_&_social_concern
wanna throw brick tv watch trump implying mask go door al,['film_tv_&_video' 'news_&_social_concern'],[0 0 1 0 1 0],1244383743357452297,['film_tv_&_video' 'news_&_social_concern'],news_&_social_concern
tell woman speak right test negative coronavirus sit shoulder shoulder yike,['film_tv_&_video' 'news_&_social_concern'],[0 0 1 0 1 0],1244413016059371520,['film_tv_&_video' 'news_&_social_concern'],news_&_social_concern
harry potter fan pupil staff think book quiz question page,['celebrity_&_pop_culture' 'film_tv_&_video'],[1 0 1 0 0 0],1244925092573954050,['celebrity_&_pop_culture' 'film_tv_&_video'],celebrity_&_pop_culture
fell red heart red heart student zoom meeting today good hear talk room,['diaries_&_daily_life'],[0 1 0 0 0 0],1245469952011718657,['diaries_&_daily_life'],diaries_&_daily_life
conclusion saturday evening session general conference president nelson invite participate special fast april know good friday hear general conference,['news_&_social_concern'],[0 0 0 0 1 0],1246613170740801537,['news_&_social_concern'],news_&_social_concern
digital mirage drinking game shot time da baby track play,['music'],[0 0 0 1 0 0],1246613281516556288,['music'],music
