text,label_name,label
read civil liberty peril peter hitchens shut britain right answer mail,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
article datum science good practice internet datascience bigdata,['science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
shut city shut airport faa airpo covid coronavirus new york coronavirus pandemic,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
proud married wife police staff control room dispatcher sleep mother day hour night shift amazing mum work happy mother day mum work difficult time,['diaries_&_daily_life' 'family' 'relationships'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
happy mother day mum carer west sussex mum great staff volunteer team send virtual hug amazing,['diaries_&_daily_life' 'family' 'relationships'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
chat play animal crossing compare afterlife greek mythos style run wisp,['diaries_&_daily_life' 'gaming'],[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
request country man holiday servant work house residence bangalow stop sprede covid work house,['diaries_&_daily_life' 'fitness_&_health' 'news_&_social_concern'],[0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
ve twitter work home binge show life well away,['diaries_&_daily_life' 'film_tv_&_video'],[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
proud step take responsibility home abroad fight covid great effort continue provide funding health organization needs grow,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
non essential shop open absolute madness shut prime minister,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
happy mother day beautiful mum,['diaries_&_daily_life' 'family' 'relationships'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
happy mother day wifey bekcahill kid today special day siennaavaalofa cruztimcahull,['diaries_&_daily_life' 'family' 'relationships'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
finland allow flow tourist lapland main road north speed kph hotel restaurant open embassy institute health welfare idiotic close state facility close profit,['business_&_entrepreneurs' 'fitness_&_health' 'news_&_social_concern'],[0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
feel positive music clap remove depression fear panic negative feeling country thank dr police army banker work crisis time gr idea ji bajeminute covid india janta curfew,['diaries_&_daily_life' 'fitness_&_health' 'music' 'news_&_social_concern'],[0 0 0 1 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0]
peter hitchens shut britain right answer mail corona crisisuk,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
caller report car pull drive springhill liquor male get car start urinate walk car urinate,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
happy mother day wonderful gem woman love ya mommabear,['diaries_&_daily_life' 'family' 'relationships'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
happy mother day beautiful wife year old son think great baby bump soon love,['diaries_&_daily_life' 'family' 'relationships'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
happy mother day mother son wife lago nigeria,['diaries_&_daily_life' 'family' 'relationships'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
ralph break internet final throw wish internet break available nowtv review ralph break internet,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
bajeminute janta curfew force pm indians result amazing positive spirit maintain social distancing let coronavirus pandemic india,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
self quarantine update day catch dance lip sync time year relationship die embarrassment continue play animal crossing,['diaries_&_daily_life' 'fitness_&_health' 'gaming'],[0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0]
get depression mortgage play animal crossing like ask ask,['diaries_&_daily_life' 'gaming'],[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
wanna hear screen time week,['diaries_&_daily_life' 'science_&_technology'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
happy mother day good friend wee esme lose ya red heart,['diaries_&_daily_life' 'family' 'relationships'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
impatiently wait animal cross special edition console restock,['diaries_&_daily_life' 'gaming'],[0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
wait bash trudeau today note shut economy go hu distance precaution stay home kudo frontline worker help stay afloat faith covid,['celebrity_&_pop_culture' 'fitness_&_health' 'news_&_social_concern'],[0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
thousand labour work kandla po living crowded slum crew vessel corona infect country infect create huge spread corona kutch request immediate action avoid situation,['diaries_&_daily_life' 'fitness_&_health' 'news_&_social_concern'],[0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
new episode like go movie theater open week available,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
positive thought motivation corona crisis work home creative,['diaries_&_daily_life' 'fitness_&_health' 'news_&_social_concern'],[0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
library staff rcvd forward email provost cya message appreciate enthuse team colleague like carry georgetown time open tomorrow leadership,"['fitness_&_health' 'learning_&_educational' 'news_&_social_concern'
 'youth_&_student_life']",[0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1]
reposte happy mother day grandma mother daughter sister aunty red heart mother mothersday mothersday,['diaries_&_daily_life' 'family' 'relationships'],[0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
wife enable pv animal crossing,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
phil lynott old town hq music video happy mother day pat,['diaries_&_daily_life' 'family' 'film_tv_&_video' 'relationships'],[0 0 0 1 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0]
corona update india social distancing isolation safaai mantra wipe threat careful till day noida authority india fight,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
go post majority animal crossing pic revive account mutual lmk ac account,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
stream overwatch later osu animal crossing hope ya overwatch osu animalcrossing keystoheart support small streamer,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
stream pm est have fun animal cross new horizon come hang fun animal crossing switch animal cross new horizon animalcrosse support small streamer small streamer connect small streamer community,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
soon drive testing marlin park learn monday appointment hotline number opening date,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
nip local supermarket leave business card reach vulnerable elderly need bit suppo chat week kind,"['business_&_entrepreneurs' 'diaries_&_daily_life' 'news_&_social_concern'
 'relationships']",[0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0]
game setup sponsor nook inc generous gift invite animal crossing mr nook control message,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
voice reason peter hitchens shut britain right answer mail,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
staff lydney hospital grateful lydney allow shop beautiful flower suppo year,['relationships'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
pa job corps pittsburgh open school federal pennsylvania rule apply hope sick big lawsuit department tom,['learning_&_educational' 'news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0]
need resource available direct testing waste time effo stage covid,['fitness_&_health' 'news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0]
ill thing js self include throw mixtape perform live internet literally give experience normally charge think book hour free tuh,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
hi help flatten curve consider make aisle way help people social distancing,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
come soon ep seson finale special guest topic corona conspiracy health craziness sprinkle food provide hodans la cuisine subscribe tune,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
meal plan isolation period drive wednesday find hour mc donald ireland shut covid gutte,['fitness_&_health' 'food_&_dining'],[0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0]
happy mother day wonderful stay home mum working mum retire mum special aunty life spjcreative workingmum freelancedesigner graphicdesigner remoteworke,['family'],[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
watch live play animal crossing live cause don switch,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
yo jungkook post selca break internet baby know,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
kaman rider addition kaman rider accessible people need watch time stick inside animal crossing kaman rider,['film_tv_&_video' 'gaming'],[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
donate resistbot letter official dm resist text resist start,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
note staffed opening hour today tomorrow follow change regular staff hour access available normal contact detail nhs,['business_&_entrepreneurs'],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
morning family enjoy look tweet day home good work tweet,['diaries_&_daily_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
morning week ago arrange reduce tv package unlimited datum high speed broadband reduce tv change internet reduce bill look,['business_&_entrepreneurs' 'film_tv_&_video'],[0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
enjoy have virtual meeting good connect member video great presentation great work,['business_&_entrepreneurs'],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
retweete post animal crossing content post,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
kenny rodgers great forget suppose open day one kenny,['celebrity_&_pop_culture'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
rocketman finally sky hour comment bang highly recommend,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
dear far decision fully lockdown kwara ilorin especially week lockdown offer free food cook raw drink etc designate location week,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
hope bts ft come request request live bts kinetic film music video,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
tiger king ozark justify year worth gravy,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
idk sit think momma swift stay healthy safe time prayer momma swift,['celebrity_&_pop_culture'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
al include package day go love suffer horrible disease help potus iwantolive stephen white president kamala,['fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
jar leto live tweet tiger king,['celebrity_&_pop_culture' 'film_tv_&_video'],[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
tv review daily story brooklynninenine,['celebrity_&_pop_culture' 'film_tv_&_video'],[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
dr edsel tell shouldn testing well sg let drop vietnam hard defend good doc,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
tiger king like pizza ranch tv,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
huge shout highly recommend hire cover wait til come near future book,['arts_&_culture' 'business_&_entrepreneurs'],[1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
dear sai pallavi stay safe,['celebrity_&_pop_culture' 'family' 'relationships'],[0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
hi airtel recharge pack account need datum recharge second recharge queue activate unable activate airtel app help asap,['business_&_entrepreneurs'],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
ok look finish tiger king thing need week danny mc bride submit weekly video suck role joe exotic end le biopic expect tiger king,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
minister zweli speak comrade eastern cape enforce lockdown rule people live crisis,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
lot family time new way exercise fit confine home karnataka athlete spend time lockdown report,['family' 'fitness_&_health' 'relationships'],[0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0]
call tiger king watch docuserie reality character hold stage solo take lot creativity,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
help relative strand goa return home tamilnadu struggle lead normal life request authority permission travel tamilnadu needful thank,['family' 'news_&_social_concern' 'relationships'],[0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0]
everybody bit play live hr set right like proper music check absolute legend try brighten lockdown covid stay home djez,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
tell able reschedule vienna need experience amazing album live red heart,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
help win kawaii giveaway kawaiigiveaway,['travel_&_adventure'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
virus take free time technology chef js teacher rise lockdown celebrity,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
little worried great compromise album need worry fire passion,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
dear cm regular milk supplier area nariana vihar lockdown security person return vehicle delhi border government say food supply function help regard,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
edward barber sing stay maywardmyx emoji charade,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
home safe hungry help pdp,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
delhi fight corona lady live rajiv nagar helpless search grocery family hea patient aswell not eat serve govt camp request seriously help,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
help parent home strand ocean atlantic tell chimu adventure charter flight confirm ask money say happen,['news_&_social_concern' 'travel_&_adventure'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
finally decent virus view tv bt show old moto gp race roll sta season,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
stay home defeat family bangalore develop cold fever scared arrange doctor visit home police official know need help let know sos corona,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
great advice make remote team work highly recommend podcast remotework,['business_&_entrepreneurs' 'diaries_&_daily_life' 'science_&_technology'],[0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
hi flight cancel request refund app website call customer service coould help send dm,['travel_&_adventure'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
sir help don money survive life delhi rent salary money daylockdown stay home khan day lockdown india help fight corona india pmcare pm relief fund,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
finally lockdown good time donate huge number people live poverty line help people world well place covid cornofreeindia beat covid helptheneedy,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
question summarise rbi policy take rbi governor ecnomist history student responsible demonetization gst blunder amidst lockdown,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
cave pressure start tiger king literally feel brain cell die episode watch tiger king stay home stay safe crazy,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
broadcast home weekend blue sunday dj chey chain blue come christopher band alright queen mean long john hunter raise hand truth,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
okay help convince spice world need netflix spice life,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
electronic stay jazzykat,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
hold tribe completely responsible introduce tiger king tweet,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
show vodacom need intervention package try time iol mtn free daily datum lifeline customer connect lockdown,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
help atleast allow sho ll help get help aadmi party,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
congressional salary payment freeze immediately congressional staff rest getting screw lockdown economy,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
hiiiii download rock clock see vid tube go tune store long help,['celebrity_&_pop_culture' 'film_tv_&_video'],[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
important way help blood donation american red cross face blood shortage blood drive cancellation coronavirus outbreak help job make appointment red cross,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
break election ridin biden,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
crew set socially distant join fun,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
turn tv trump daily presser time hear suggest journalist pursue story relate mask shortage go door hospital ask,['film_tv_&_video' 'news_&_social_concern'],[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0]
subsitutegrowler ikea coquito bottle trader joe ginger beer bottle growlerstogo weekend run growler complain,['food_&_dining'],[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
wanna throw brick tv watch trump implying mask go door al,['film_tv_&_video' 'news_&_social_concern'],[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0]
ocean roar lord calm wind wave make hea earth give way mountain sea nation rage know god control psalm,['other_hobbies'],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
tell woman speak right test negative coronavirus sit shoulder shoulder yike,['film_tv_&_video' 'news_&_social_concern'],[0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0]
harry potter fan pupil staff think book quiz question page,['celebrity_&_pop_culture' 'film_tv_&_video'],[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
fell red heart red heart student zoom meeting today good hear talk room,['diaries_&_daily_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
conclusion saturday evening session general conference president nelson invite participate special fast april know good friday hear general conference,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
digital mirage drinking game shot time da baby track play,['gaming' 'music'],[0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0]
honestly get entire harry potter cast sequel tv series billion billion dollar,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
throw sick remix digital mirage,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
finish watch jane virgin day hand good television show time,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
camera work storytelle wrestlemania boneyard match legit perfect wrestling movie perfectly white girl wood old horror movie,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
essential worker life sacrifice jason hargrove tim black covid pandemic,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
bray wyatt man wood superstar ghost story,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
check awesome social distancing world foot apa graphic design social distancing graphictee graphicdesign tshirt,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
zoom meeting end end encrypt despite mislead marketing zoom,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
hour master comprehensive exam start pm play lofi hip hop bang digital mirage,['diaries_&_daily_life' 'music' 'youth_&_student_life'],[0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1]
yo star war peep check man whip droid battlefront ii star wars battlefront star war battlefront ii,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
harry style ride motorcycle alongside kendall jenner car jared,['celebrity_&_pop_culture'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
chris brown vs usher usher vs justin timberlake happen,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
community member marie barnha share sweet star war lego collection shelf share thing like inside group lego legostarwar,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
discover don foot apa andy grammer,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
aye hand good dj louisville male sign,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
sobrang bi chris brown jan move,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
digital mirage online music festival present electronic music plur music life edm live stay home quedate en casa,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
nowplaye heavy hook juice wrld app,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
rock cake harry potter rock bun,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
late night star war beer drink stone delicious ipa untappd home,['diaries_&_daily_life' 'film_tv_&_video'],[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
check add closet poshmark star war graphic neck shi xl shopmycloset,['fashion_&_style' 'film_tv_&_video'],[0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0]
successful virtual rave day get gryffin nitti gritti kill noise kaivon subtronics blau jauz adventure club boss light af short ask pineapple hold coconut,['diaries_&_daily_life' 'music' 'other_hobbies'],[0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0]
good twitter play dj khale dj khaled rick ross future cardi nicki minaj drake chris brown feat djkhale chris brown liltjay cardi pop smoke rick ross jay roddy ricch travisscott migos lil bab app,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
okay find guy like star war find star war stuff,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
death great adventure obsidian quill harry potter rowle,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
gashi feat dj snake afro chris brown safety brown da hub radio play ur future update tune tag,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
use talent possess wood silent bird sing sing well henry van dyke,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
digital mirage set exactly need,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
aoc want coronavirus reparation minority community york uk think get thick ps win hand female sign,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
hour direction pinterest binge harry style wallpaper sunflower vol blast morning question marry spicy boi day yes cloud,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
star war battlefront xd subs guy come cel,['film_tv_&_video' 'gaming'],[0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0]
check new work profile star war series,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
unbelievable convid aid tell people send code mobile phone register food report deduct money service like dis naija avenue money people,['business_&_entrepreneurs' 'news_&_social_concern'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
lifeprint harry potter magic photo video printer phone android harry potter magic photo video printer phone android phot,"['arts_&_culture' 'celebrity_&_pop_culture' 'film_tv_&_video'
 'science_&_technology']",[1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0]
vintage star war empire strike parke run comic_strip special collector edition paperback stan lee present marvel special edition,['arts_&_culture' 'celebrity_&_pop_culture' 'film_tv_&_video'],[1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
sci fi favourite genre see star war film phoenix knock park twist turn adventure mean throughly enjoy read great work produce class text,['arts_&_culture' 'film_tv_&_video'],[1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
encantadia plot good book series like game throne harry potter sayang sana naging books siya series para napreserve yung story,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
brave album hand delay,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
finally watch drake future life good video enjoy video highlight essential worker life pka director know bet time person year likely essential worker cuomo,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
wonder go to play star war song sta livestream later,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
en ce moment radio post omarion ft chris brown jhene aiko,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
dream wake stand line stand foot apart,['diaries_&_daily_life' 'food_&_dining'],[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
confused piece watch sunday morning erin moriarty interview philip galane social coronavirus way foot apa interview,['film_tv_&_video' 'fitness_&_health' 'news_&_social_concern'],[0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0]
daily distraction harry potter free audiobook story,['diaries_&_daily_life' 'film_tv_&_video'],[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
different level honestly ve perform ve support people tour ve big show prepare harry style audience proper rock star performing world tour harry,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
til addition speed playback slow playback libby perfect listen harry potter la piedra filosofal try learn spanish harry potter home,['celebrity_&_pop_culture' 'diaries_&_daily_life'],[0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
rod wave dude come wood throw haymaker kid unbelievable bro straight music hit soul,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
dear take time release picture,['science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
donate monthly metro card essential worker new york need thank reality,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
